id,date,academicYear,weekday,scheduleType,unitCode,unitName,startTime,endTime,hours,hourlyWage,sourceHourSettingId,createdAt
ROW_1783913102561_8248,2025-12-17,114,星期三,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_75595,2025-12-18,114,星期四,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_19939,2025-12-18,114,星期四,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_28211,2025-12-18,114,星期四,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_38978,2025-12-18,114,星期四,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_36514,2025-12-18,114,星期四,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_15062,2025-12-18,114,星期四,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_17605,2025-12-19,114,星期五,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_8760,2025-12-19,114,星期五,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_22342,2025-12-19,114,星期五,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_88251,2025-12-19,114,星期五,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_87756,2025-12-19,114,星期五,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_70641,2025-12-19,114,星期五,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_17389,2025-12-20,114,星期六,開學(假日),U_A1,Unit_A1,09:00,18:00,22,196,HOUR_1783911866181_3389,2026-07-13T03:25:02.560Z
ROW_1783913102561_41763,2025-12-20,114,星期六,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102561_36820,2025-12-20,114,星期六,開學(假日),U_X6,Unit_X6,20:00,23:00,5,196,HOUR_1783912298626_771,2026-07-13T03:25:02.560Z
ROW_1783913102561_9968,2025-12-20,114,星期六,開學(假日),U_C1,Unit_C1,09:00,18:00,20,196,HOUR_1783912341169_4213,2026-07-13T03:25:02.560Z
ROW_1783913102561_26268,2025-12-21,114,星期日,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102561_39834,2025-12-21,114,星期日,開學(假日),U_X6,Unit_X6,08:00,23:00,11,196,HOUR_1783912378944_8942,2026-07-13T03:25:02.560Z
ROW_1783913102561_22759,2025-12-22,114,星期一,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_97963,2025-12-22,114,星期一,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_51285,2025-12-22,114,星期一,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_96800,2025-12-22,114,星期一,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_71128,2025-12-22,114,星期一,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_52429,2025-12-22,114,星期一,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_55483,2025-12-23,114,星期二,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_3699,2025-12-23,114,星期二,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_43294,2025-12-23,114,星期二,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_2320,2025-12-23,114,星期二,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_33938,2025-12-23,114,星期二,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_60275,2025-12-23,114,星期二,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_68462,2025-12-24,114,星期三,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_78713,2025-12-24,114,星期三,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_43826,2025-12-24,114,星期三,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_92426,2025-12-24,114,星期三,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_23698,2025-12-24,114,星期三,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_75655,2025-12-24,114,星期三,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_56694,2025-12-26,114,星期五,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_51,2025-12-26,114,星期五,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_19915,2025-12-26,114,星期五,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_81754,2025-12-26,114,星期五,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_90422,2025-12-26,114,星期五,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_21140,2025-12-26,114,星期五,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_45430,2025-12-27,114,星期六,開學(假日),U_A1,Unit_A1,09:00,18:00,22,196,HOUR_1783911866181_3389,2026-07-13T03:25:02.560Z
ROW_1783913102561_17239,2025-12-27,114,星期六,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102561_13878,2025-12-27,114,星期六,開學(假日),U_X6,Unit_X6,20:00,23:00,5,196,HOUR_1783912298626_771,2026-07-13T03:25:02.560Z
ROW_1783913102561_94332,2025-12-27,114,星期六,開學(假日),U_C1,Unit_C1,09:00,18:00,20,196,HOUR_1783912341169_4213,2026-07-13T03:25:02.560Z
ROW_1783913102561_491,2025-12-28,114,星期日,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102561_70280,2025-12-28,114,星期日,開學(假日),U_X6,Unit_X6,08:00,23:00,11,196,HOUR_1783912378944_8942,2026-07-13T03:25:02.560Z
ROW_1783913102561_50092,2025-12-29,114,星期一,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_655,2025-12-29,114,星期一,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_14042,2025-12-29,114,星期一,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_28525,2025-12-29,114,星期一,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_31904,2025-12-29,114,星期一,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_57729,2025-12-29,114,星期一,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_79731,2025-12-30,114,星期二,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_88545,2025-12-30,114,星期二,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_55316,2025-12-30,114,星期二,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_34409,2025-12-30,114,星期二,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_27032,2025-12-30,114,星期二,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_90627,2025-12-30,114,星期二,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_92260,2025-12-31,114,星期三,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_24131,2025-12-31,114,星期三,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_82759,2025-12-31,114,星期三,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_62776,2025-12-31,114,星期三,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_48010,2025-12-31,114,星期三,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_27349,2025-12-31,114,星期三,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_52110,2026-01-01,114,星期四,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_48064,2026-01-01,114,星期四,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_98192,2026-01-01,114,星期四,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_3798,2026-01-01,114,星期四,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_35636,2026-01-01,114,星期四,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_74853,2026-01-01,114,星期四,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_57563,2026-01-02,114,星期五,開學(平日),U_A1,Unit_A1,08:00,21:30,34,196,HOUR_1783911737867_5954,2026-07-13T03:25:02.560Z
ROW_1783913102561_80965,2026-01-02,114,星期五,開學(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783911761759_1053,2026-07-13T03:25:02.560Z
ROW_1783913102561_11670,2026-01-02,114,星期五,開學(平日),U_B1,Unit_B1,08:00,22:00,34,196,HOUR_1783911785403_1126,2026-07-13T03:25:02.560Z
ROW_1783913102561_85369,2026-01-02,114,星期五,開學(平日),U_C1,Unit_C1,08:00,21:00,27,196,HOUR_1783911816251_8055,2026-07-13T03:25:02.560Z
ROW_1783913102561_8301,2026-01-02,114,星期五,開學(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783911835231_7748,2026-07-13T03:25:02.560Z
ROW_1783913102561_17819,2026-01-02,114,星期五,開學(平日),U_X6,Unit_X6,21:00,23:00,2,196,HOUR_1783911960569_7106,2026-07-13T03:25:02.560Z
ROW_1783913102561_56676,2026-01-03,114,星期六,開學(假日),U_A1,Unit_A1,09:00,18:00,22,196,HOUR_1783911866181_3389,2026-07-13T03:25:02.560Z
ROW_1783913102561_92338,2026-01-03,114,星期六,開學(假日),U_B1,Unit_B1,09:00,18:00,22,196,HOUR_1783911882820_8675,2026-07-13T03:25:02.560Z
ROW_1783913102561_43979,2026-01-03,114,星期六,開學(假日),U_X6,Unit_X6,20:00,23:00,5,196,HOUR_1783912298626_771,2026-07-13T03:25:02.560Z
ROW_1783913102561_51532,2026-01-03,114,星期六,開學(假日),U_C1,Unit_C1,09:00,18:00,20,196,HOUR_1783912341169_4213,2026-07-13T03:25:02.560Z
ROW_1783913141954_83463,2026-01-04,114,星期日,多元學期週(假日),U_X6,Unit_X6,08:00,23:00,15,196,HOUR_1783912533978_3898,2026-07-13T03:25:41.954Z
ROW_1783913141954_9167,2026-01-05,114,星期一,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_46352,2026-01-05,114,星期一,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_20718,2026-01-05,114,星期一,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_14712,2026-01-05,114,星期一,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_51706,2026-01-05,114,星期一,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_39439,2026-01-05,114,星期一,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_44590,2026-01-06,114,星期二,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_95616,2026-01-06,114,星期二,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_89782,2026-01-06,114,星期二,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_9174,2026-01-06,114,星期二,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_73481,2026-01-06,114,星期二,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_91243,2026-01-06,114,星期二,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_93059,2026-01-07,114,星期三,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_73164,2026-01-07,114,星期三,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_17308,2026-01-07,114,星期三,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_66807,2026-01-07,114,星期三,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_63935,2026-01-07,114,星期三,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_14953,2026-01-07,114,星期三,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_80159,2026-01-08,114,星期四,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_16523,2026-01-08,114,星期四,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_59128,2026-01-08,114,星期四,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_83715,2026-01-08,114,星期四,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_66687,2026-01-08,114,星期四,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_23970,2026-01-08,114,星期四,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_77735,2026-01-09,114,星期五,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_26122,2026-01-09,114,星期五,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_98381,2026-01-09,114,星期五,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_44858,2026-01-09,114,星期五,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_70976,2026-01-09,114,星期五,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_5969,2026-01-09,114,星期五,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_6618,2026-01-10,114,星期六,多元學期週(假日),U_X6,Unit_X6,08:00,23:00,15,196,HOUR_1783912533978_3898,2026-07-13T03:25:41.954Z
ROW_1783913141954_68612,2026-01-11,114,星期日,多元學期週(假日),U_X6,Unit_X6,08:00,23:00,15,196,HOUR_1783912533978_3898,2026-07-13T03:25:41.954Z
ROW_1783913141954_72515,2026-01-12,114,星期一,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_95495,2026-01-12,114,星期一,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_75591,2026-01-12,114,星期一,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_5724,2026-01-12,114,星期一,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_49974,2026-01-12,114,星期一,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_47400,2026-01-12,114,星期一,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_60592,2026-01-13,114,星期二,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_63468,2026-01-13,114,星期二,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_1995,2026-01-13,114,星期二,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_15789,2026-01-13,114,星期二,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_10655,2026-01-13,114,星期二,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_88786,2026-01-13,114,星期二,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_34709,2026-01-14,114,星期三,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_28806,2026-01-14,114,星期三,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_50955,2026-01-14,114,星期三,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_32610,2026-01-14,114,星期三,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_83100,2026-01-14,114,星期三,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_2993,2026-01-14,114,星期三,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_92495,2026-01-15,114,星期四,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_80003,2026-01-15,114,星期四,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_42681,2026-01-15,114,星期四,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_24373,2026-01-15,114,星期四,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_97323,2026-01-15,114,星期四,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_6764,2026-01-15,114,星期四,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_21525,2026-01-16,114,星期五,多元學期週(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912411385_8653,2026-07-13T03:25:41.954Z
ROW_1783913141954_34960,2026-01-16,114,星期五,多元學期週(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912431636_1375,2026-07-13T03:25:41.954Z
ROW_1783913141954_52499,2026-01-16,114,星期五,多元學期週(平日),U_C1,Unit_C1,08:00,16:30,16,196,HOUR_1783912458213_9359,2026-07-13T03:25:41.954Z
ROW_1783913141954_7915,2026-01-16,114,星期五,多元學期週(平日),U_X6,Unit_X6,18:00,23:00,6,196,HOUR_1783912508457_3004,2026-07-13T03:25:41.954Z
ROW_1783913141954_37394,2026-01-16,114,星期五,多元學期週(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912556554_366,2026-07-13T03:25:41.954Z
ROW_1783913141954_89637,2026-01-16,114,星期五,多元學期週(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912574725_794,2026-07-13T03:25:41.954Z
ROW_1783913141954_29423,2026-01-17,114,星期六,多元學期週(假日),U_X6,Unit_X6,08:00,23:00,15,196,HOUR_1783912533978_3898,2026-07-13T03:25:41.954Z
ROW_1783913202525_45823,2026-01-18,114,星期日,寒暑假(假日),U_X6,Unit_X6,08:00,23:00,15,196,HOUR_1783913026708_6328,2026-07-13T03:26:42.525Z
ROW_1783913202525_18443,2026-01-19,114,星期一,寒暑假(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912909781_1664,2026-07-13T03:26:42.525Z
ROW_1783913202525_51426,2026-01-19,114,星期一,寒暑假(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912926793_6929,2026-07-13T03:26:42.525Z
ROW_1783913202525_22943,2026-01-19,114,星期一,寒暑假(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912950080_842,2026-07-13T03:26:42.525Z
ROW_1783913202525_26461,2026-01-19,114,星期一,寒暑假(平日),U_B2,Unit_B2,08:00,16:30,14,196,HOUR_1783912964213_8557,2026-07-13T03:26:42.525Z
ROW_1783913202525_92380,2026-01-19,114,星期一,寒暑假(平日),U_C1,Unit_C1,08:00,16:30,14,196,HOUR_1783912980655_1696,2026-07-13T03:26:42.525Z
ROW_1783913202525_45169,2026-01-19,114,星期一,寒暑假(平日),U_X6,Unit_X6,16:30,23:00,6.5,196,HOUR_1783913008573_4953,2026-07-13T03:26:42.525Z
ROW_1783913202525_41513,2026-01-20,114,星期二,寒暑假(平日),U_A1,Unit_A1,08:00,16:30,16,196,HOUR_1783912909781_1664,2026-07-13T03:26:42.525Z
ROW_1783913202525_83462,2026-01-20,114,星期二,寒暑假(平日),U_A2,Unit_A2,08:00,16:30,14,196,HOUR_1783912926793_6929,2026-07-13T03:26:42.525Z
ROW_1783913202525_91819,2026-01-20,114,星期二,寒暑假(平日),U_B1,Unit_B1,08:00,16:30,16,196,HOUR_1783912950080_842,2026-07-13T03:26:42.525Z
